CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
85.778.074/0001-06;2020-12-31;1;METALURGICA RIOSULENSE S.A.;343000;240000;583000;0;0;0
86.375.425/0001-09;2020-12-31;1;METISA METALURGICA TIMBOENSE S.A.;4212530;4924733;9137263;0;314833;314833
86.550.951/0001-50;2020-12-31;1;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;2001106;0;2001106;0;0;0
87.043.832/0001-73;2020-12-31;1;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;8573186;10491038;19064224;0;0;0
87.456.562/0001-22;2020-12-31;1;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;10451;131;10582;0;0;0
87.762.563/0001-03;2020-12-31;1;CIA HABITASUL DE PARTICIPACOES;3152764;5980923;9133687;0;0;0
88.610.126/0001-29;2020-12-31;2;FRAS-LE S.A.;217566;0;217566;3000;0;3000
88.610.191/0001-54;2020-12-31;1;MUNDIAL S.A. - PRODUTOS DE CONSUMO;2480260;0;2480260;780;0;780
88.611.835/0001-29;2020-12-31;1;MARCOPOLO S.A.;341625744;605267138;946892882;0;7527291;7527291
88.613.658/0001-10;2020-06-30;1;PETTENATI S.A. INDUSTRIA TEXTIL;16016924;32029564;48046488;0;0;0
89.086.144/0001-16;2020-12-31;3;RANDON S.A. IMPLEMENTOS E PARTICIPACOES;116516;229260;345776;0;16445;16445
89.096.457/0001-55;2020-12-31;1;SLC AGRICOLA S.A.;190595000;0;190595000;3010430;0;3010430
89.463.822/0001-12;2020-12-31;1;LUPATECH S.A;26262840;0;26262840;0;0;0
89.637.490/0001-45;2020-12-31;1;KLABIN S.A.;2081728595;3536164161;5617892756;26528918;106115672;132644590
89.723.993/0001-33;2020-12-31;1;CONSTRUTORA SULTEPA S.A. - EM RECUPERAÇÃO JUDICIAL;7490;5110;12600;0;0;0
89.850.341/0001-60;2020-12-31;1;GRENDENE S.A.;902160;0;902160;657;0;657
90.076.886/0001-40;2020-12-31;2;MINUPAR PARTICIPACOES S.A.;7100;0;7100;0;0;0
90.400.888/0001-42;2020-12-31;2;BCO SANTANDER (BRASIL) S.A.;3818695;3679836;7498531;18829;18829;37658
90.441.460/0001-48;2020-12-31;1;UNICASA INDÚSTRIA DE MÓVEIS S.A.;66086364;0;66086364;0;0;0
91.333.666/0001-17;2020-12-31;1;RECRUSUL S.A.;25409;50414;75823;0;0;0
91.495.499/0001-00;2020-12-31;1;STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS;297498383;0;297498383;0;0;0
91.669.747/0001-92;2020-12-31;1;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;913;0;913;0;0;0
91.983.056/0001-69;2020-12-31;1;KEPLER WEBER S.A.;26312;0;26312;0;0;0
92.012.467/0001-70;2020-12-31;1;GRAZZIOTIN S.A.;8174413;11973166;20147579;78942;429911;508853
92.660.570/0001-26;2020-12-31;1;TREVISA INVESTIMENTOS S.A.;2298;2898;5196;0;0;0
92.665.611/0001-77;2020-12-31;1;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;137994700;13485690;151480390;766234;0;766234
92.690.783/0001-09;2020-12-31;1;METALURGICA GERDAU S.A.;365111201;722132003;1087243204;0;6258200;6258200
92.693.019/0001-89;2020-12-31;1;PANATLANTICA S.A.;17487;783;18270;0;0;0
92.702.067/0001-96;2020-12-31;2;BCO ESTADO DO RIO GRANDE DO SUL S.A.;205065;203909;408974;0;0;0
92.715.812/0001-31;2020-12-31;1;CPFL TRANSMISSÃO S.A.;9512337;158621;9670958;0;0;0
92.721.232/0001-57;2020-12-31;1;BANRISUL ARMAZENS GERAIS SA;700000;0;700000;0;0;0
92.749.225/0001-63;2020-12-31;1;HERCULES S.A. FABRICA DE TALHERES;171198;338801;509999;0;0;0
92.754.738/0001-62;2020-12-31;1;LOJAS RENNER S.A.;796170;0;796170;3159;0;3159
92.781.335/0001-02;2020-12-31;1;TAURUS ARMAS S.A.;46445314;49684169;96129483;0;0;0
92.791.243/0001-03;2020-12-31;1;IRANI PAPEL E EMBALAGEM S.A.;256720;0;256720;2376;0;2376
92.802.784/0001-90;2020-12-31;4;CIA RIOGRANDENSE DE SANEAMENTO;315592525;315592525;631185050;0;0;0
92.934.215/0001-06;2020-12-31;1;BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAME;204487239;204487238;408974477;0;0;0
93.828.986/0001-73;2020-12-31;1;CEMEPE INVESTIMENTOS S.A.;454455;464440;918895;0;0;0
94.813.102/0001-70;2020-12-31;1;TRÊS TENTOS AGROINDUSTRIAL S/A;400000000;0;400000000;0;0;0
95.426.862/0001-97;2020-12-31;1;EXCELSIOR ALIMENTOS S.A.;2847;2375;5222;0;0;0
96.298.013/0001-68;2020-12-31;1;PACAEMBU CONSTRUTORA S.A.;128894845;0;128894845;0;0;0
96.418.264/0218-02;2020-12-31;1;LOJAS QUERO QUERO S.A.;187290;0;187290;0;0;0
97.191.902/0001-94;2020-12-31;2;CONSERVAS ODERICH S.A.;9859;1428;11287;0;0;0
97.837.181/0001-47;2020-12-31;1;DEXCO S.A.;691785;0;691785;1224;0;1224
